case_id,fit_max,smooth_points,confirm_points,slope_GPa,proof_status,proof_GPa,proof_strain,averaged_peak_GPa
hf12,0.02,1,5,138.98147498367473,found,4.840153075103002,0.03713518997763884,5.80298557484108
hf12,0.02,11,1,138.98147498367473,found,4.695957089892886,0.03609767051522808,5.700291414004627
hf12,0.02,11,3,138.98147498367473,found,4.768999143779559,0.03662322295950351,5.700291414004627
hf12,0.02,11,5,138.98147498367473,found,4.768999143779559,0.03662322295950351,5.700291414004627
hf12,0.02,21,1,138.98147498367473,found,4.716089899122435,0.03624253017535124,5.674487327291466
hf12,0.02,21,3,138.98147498367473,found,4.716089899122435,0.03624253017535124,5.674487327291466
hf12,0.02,21,5,138.98147498367473,found,4.716089899122435,0.03624253017535124,5.674487327291466
hf12,0.02,31,1,138.98147498367473,found,4.733601055752231,0.03636852651142302,5.66332908461307
hf12,0.02,31,3,138.98147498367473,found,4.733601055752231,0.03636852651142302,5.66332908461307
hf12,0.02,31,5,138.98147498367473,found,4.733601055752231,0.03636852651142302,5.66332908461307
hf12,0.025,1,1,138.1764315212355,found,4.327102948481651,0.03358033469649041,5.80298557484108
hf12,0.025,1,3,138.1764315212355,found,4.822248661905245,0.03716376573442033,5.80298557484108
hf12,0.025,1,5,138.1764315212355,found,4.822248661905245,0.03716376573442033,5.80298557484108
hf12,0.025,11,1,138.1764315212355,found,4.777236562409061,0.03683800757870138,5.700291414004627
hf12,0.025,11,3,138.1764315212355,found,4.777236562409061,0.03683800757870138,5.700291414004627
hf12,0.025,11,5,138.1764315212355,found,4.777236562409061,0.03683800757870138,5.700291414004627
hf12,0.025,21,1,138.1764315212355,found,4.793040934863004,0.03695238578546173,5.674487327291466
hf12,0.025,21,3,138.1764315212355,found,4.793040934863004,0.03695238578546173,5.674487327291466
hf12,0.025,21,5,138.1764315212355,found,4.793040934863004,0.03695238578546173,5.674487327291466
hf12,0.025,31,1,138.1764315212355,found,4.761777678462804,0.036726129715189744,5.66332908461307
hf12,0.025,31,3,138.1764315212355,found,4.761777678462804,0.036726129715189744,5.66332908461307
hf12,0.025,31,5,138.1764315212355,found,4.761777678462804,0.036726129715189744,5.66332908461307
hf12,0.032,1,1,135.9562400285071,found,4.546872022635697,0.03555480513235371,5.80298557484108
hf12,0.032,1,3,135.9562400285071,found,4.962674010337319,0.038613156757953515,5.80298557484108
